Timestamp,Vehicle_ID,Route_ID,Warehouse_ID,Vehicle_Capacity,GPS_Latitude,GPS_Longitude,Traffic_Level,ETA_Variation,Fuel_Rate,Weather_Severity,Loading_Time,Order_Status,Cargo_Condition,Driver_Fatigue,Route_Risk,Delivery_Time_Deviation,Disruption_Score,Delay_Probability,Risk_Class
2024-01-01 18:00:00,V013,R021,W001,1603,34.33406296601382,-118.05403029406723,4.453938936068359,0.8263751303506554,19.125249043621928,0.7730495732638105,1.3353927265505525,1,1,0.8490924873891729,6.171337025741369,1.49,0.5521154117823349,0.6784737895699553,Moderate
2024-01-01 19:00:00,V044,R019,W001,971,34.495346197358515,-118.18508366152433,5.590482746349161,0.4889122441164065,5.315301811630658,0.8048705806572021,1.6433156328642902,1,1,0.020877660084988703,7.173071798869369,1.29,0.38341815170428534,0.6702723290915785,Moderate
2024-01-01 20:00:00,V042,R002,W005,614,34.14235161586367,-118.47477298141233,3.1740187103415924,0.3046144855113134,6.8649236984978845,0.03158781429236157,0.6467396340759058,1,1,0.9054224093832244,5.133557942895408,0.66,0.38082547399530725,0.4136048647431011,Moderate
2024-01-01 21:00:00,V049,R018,W003,1326,34.104789171031655,-118.11315308626806,5.121885585043214,1.7866209631478076,15.203930372194609,0.7164974864377366,0.8871129206440336,1,1,0.9856513009517255,10.0,2.49,0.5391250345152777,0.7638212644079317,Moderate
2024-01-01 22:00:00,V019,R013,W005,905,34.28891195207576,-118.46927458535284,4.251526310115107,0.012768580914266999,16.889895811807662,0.59209106507951,0.977659683147979,0,1,0.5535821761353026,6.014043394647926,0.61,0.4324847515605147,0.5708844390208905,Moderate
2024-01-01 23:00:00,V011,R012,W005,1464,34.05381665320104,-118.24114832253639,5.185874115624893,1.0196755130795936,13.57423196751369,0.6696050545031007,1.5537283475969055,1,1,0.9604187472795243,6.596631635485031,1.75,0.5409748137892757,0.7726624639479798,Moderate
2024-01-02 00:00:00,V001,R024,W003,803,34.19662985231022,-118.18599848429552,5.90900651110501,-1.0,24.50366300544043,0.8798148387268343,1.8464297281236706,1,1,0.2900990922937944,3.7364137930792793,-0.14,0.5336449808378809,0.7336699548158643,Moderate
2024-01-02 01:00:00,V025,R010,W003,658,34.11580278267357,-118.44122412977859,4.92632201814767,1.5963109466981436,6.290704493452369,0.525784099532045,2.8068975258848914,1,1,0.06991680251061916,8.553104184884747,2.33,0.3303480751601352,0.6109731905470291,Moderate
2024-01-02 02:00:00,V011,R010,W005,1464,34.17648647815559,-118.02238000464487,3.7729891732531877,-1.0,18.219168019361586,0.5846177177089107,2.1797725425958365,1,1,0.5381218666386561,3.815731766336162,-0.4,0.3849419668349246,0.5706854692921113,Moderate
2024-01-02 03:00:00,V009,R027,W005,1930,34.05052870634196,-118.21268907194916,5.088978523023103,1.6024097260190562,23.07454185986787,0.20828540416381247,2.0397461783114634,1,0,0.3631193860154246,8.782534148883364,2.25,0.37334402512145803,0.59235727077359,Moderate
2024-01-02 04:00:00,V011,R010,W005,1464,34.15367313814792,-118.07301449497244,5.826944707897413,-0.22482983230929218,20.183329122320462,0.3228120671526743,2.6725683107670952,0,1,0.10341159838034908,4.0590900807446895,0.56,0.3763174145698611,0.685419314715898,Moderate
2024-01-02 05:00:00,V020,R011,W005,1700,34.27726186648658,-118.32795174974268,5.162273240517558,-0.5286519203777679,17.311957495594804,0.3227808836144891,2.805930656979292,1,1,0.3599335791165219,8.030051102384284,0.19,0.3830264167488249,0.6692962445635425,Moderate
2024-01-02 06:00:00,V028,R029,W003,1882,34.29413133775091,-118.00995054927537,0.013029651070516124,0.7072259685016591,11.497633228004114,0.7478714629929779,2.03417655612063,1,1,0.3223864067405652,6.857895393599049,0.96,0.19135552001399617,0.1610932413704052,Low
2024-01-02 07:00:00,V014,R020,W003,1002,34.09722824503241,-118.40615061828808,4.0885709026758175,1.5012969706567396,7.593910941348787,0.3817433501285963,0.7001063000128058,1,1,0.8329315900296567,5.0525945274317525,2.02,0.49330400450473416,0.6178078214852051,Moderate
2024-01-02 08:00:00,V039,R030,W001,542,34.43329357702894,-118.09323746060585,8.567492137285676,-0.16527299131192416,15.89077958402079,0.5142205880568561,1.4038657095695946,1,1,0.9734428938370007,5.86775267789948,0.86,0.7711977302377548,1.0,High
2024-01-02 09:00:00,V023,R003,W001,995,34.26217351396554,-118.45855901300153,7.420728877512904,1.3839548517534472,21.30261821613679,0.39849569782167815,1.3711877698971602,0,1,0.022938259497930935,4.870990369503937,2.27,0.49185276065973066,0.8585396752175832,Moderate
2024-01-02 10:00:00,V013,R005,W004,1603,34.31097098105241,-118.49542723236935,6.307917243615467,-0.5422889263292958,24.29336114412622,0.8520040231934631,1.4409654434377956,1,1,0.24184505498318798,4.495295000964423,0.33,0.4924388174137968,0.7713734198002842,Moderate
2024-01-02 11:00:00,V050,R016,W003,1442,34.19853593404943,-118.016516357016,5.058833487684739,-0.23155441091706258,18.23052160717868,0.5043868915264805,2.449345896906043,1,1,0.26855701607379145,4.855677349523122,0.5,0.4003446832125275,0.6624637922871099,Moderate
2024-01-02 12:00:00,V008,R020,W005,1677,34.05082755596656,-118.07431374705541,7.719381042141089,0.5260034600376541,8.891801010503857,0.13117735351898652,2.169909655343755,0,1,0.3169711952618044,3.3794327311874213,1.43,0.47967372424092036,0.8695075513063754,Moderate
2024-01-02 13:00:00,V009,R022,W004,1930,34.143835727429305,-118.35196602319442,4.619381495336009,-0.1171488581948716,23.21875202428491,0.4916509502057189,2.828846683607914,1,1,0.6610358082306523,2.8646866486586804,0.58,0.4689348226890456,0.5795451289539453,Moderate
2024-01-02 14:00:00,V018,R001,W001,1818,34.250911032170585,-118.35395049392068,6.189665453895466,-0.5234600301617188,18.249989284438108,0.39069815800638474,1.0640325931642058,1,1,0.8073527839105727,3.4024993437684676,0.23,0.5727737764884633,0.7509772399484049,Moderate
2024-01-02 15:00:00,V012,R015,W001,624,34.366430907785954,-118.39946645241398,2.1367334555226947,-0.691895465487624,7.0670183805955045,0.5925505477958535,1.4725689988302801,1,1,0.8396370601726282,2.223174712877737,-0.29,0.43078702757627585,0.4081780889364135,Moderate
2024-01-02 16:00:00,V046,R003,W001,914,34.1333366437502,-118.4624387571677,7.784246819548596,-1.0,19.88370075842129,0.6594703135884405,2.6152208407621096,1,1,0.6500751279455403,6.936237994808124,0.04,0.6661572034099497,0.9820405386679656,High
2024-01-02 17:00:00,V013,R015,W003,1603,34.2863549952819,-118.4360349865668,4.709830187625077,-0.30516627244993566,7.783684720754587,0.20531313562624376,1.7620503208455096,1,1,0.6967123227011022,5.5770898241237745,0.29,0.4622010527867217,0.5617626923681011,Moderate
2024-01-02 18:00:00,V037,R002,W002,917,34.07653334572182,-118.4370180126653,4.276522280779186,-0.9168662980818455,7.061693665101767,0.12336978574896096,1.261899483974727,1,1,0.43609658111208105,8.122949900996282,-0.4,0.3666000522882388,0.523180987700507,Moderate
2024-01-02 19:00:00,V037,R029,W004,917,34.219748017305776,-118.32117144799884,5.4855045376429405,0.21532616328384827,19.88286435711869,0.7042531879104119,1.2536996425371485,1,1,0.7239857626403536,8.093868358164531,0.97,0.573936429607132,0.7725543459490256,Moderate
2024-01-02 20:00:00,V029,R024,W003,1531,34.09446204404316,-118.16148858083648,1.804525117125742,0.6138048663957978,24.55949596293298,0.03920680767966067,2.1183456038465014,1,1,0.18769665333101937,5.248170032995944,0.91,0.1556310219631675,0.256257720294179,Low
2024-01-02 21:00:00,V033,R025,W002,1103,34.34886939442955,-118.2353972416352,4.547901424631261,0.4872591791245816,13.708378709095392,0.5611384480334548,2.536535797980212,0,1,0.14560756795238095,5.850666828031687,1.18,0.34477268182009974,0.5743131426395925,Moderate
2024-01-02 22:00:00,V023,R017,W002,995,34.026449217140744,-118.32113999664551,4.543356131992956,1.1695808175170512,13.691658083243068,0.5777517008799635,0.621294212162659,1,1,0.8372035447825924,4.146730758528865,1.77,0.5101716155727181,0.6177388136609023,Moderate
2024-01-02 23:00:00,V049,R010,W002,1326,34.23753152977652,-118.13085516586396,7.1096959200255405,0.9011178940699649,11.886590394033785,0.562255114520951,0.6138748680860322,1,1,0.034732194019341245,3.777591034452879,1.76,0.5162866354535408,0.8418202371771941,Moderate
2024-01-03 00:00:00,V044,R028,W003,971,34.09113451196574,-118.05889009361064,4.31233544489664,1.0208138888596199,24.242742328485882,0.3555894301435929,1.1731043042517546,1,1,0.8213091120984404,8.363300435976747,1.58,0.430444984303979,0.5568805385209393,Moderate
2024-01-03 01:00:00,V031,R012,W005,1827,34.20598669310221,-118.10804469337002,1.6145399200171289,-0.8129509045723697,13.99737134616159,0.31637437314975947,2.9784302486429395,1,1,0.6674463526808454,2.356568997901726,-0.44,0.30353885126169844,0.35168930861021713,Low
2024-01-03 02:00:00,V014,R010,W005,1002,34.43040526729835,-118.25829227567355,3.4825302687874973,-0.3178143478202856,22.890933622778164,0.8649380059007289,0.5629947885883417,1,1,0.7573794777073242,7.147710937615859,0.23,0.41347423900968694,0.5500111453419825,Moderate
2024-01-03 03:00:00,V016,R027,W005,1802,34.473374207627955,-118.46433395848513,4.384934860485393,-0.49010076751296316,17.331214713940486,0.3420982740947841,0.5929301266673094,1,1,0.8041733317430144,5.857365439259115,0.05,0.4768370635580519,0.6438593799713019,Moderate
2024-01-03 04:00:00,V039,R013,W004,542,34.271737962721375,-118.21828460413649,5.137006881635534,-0.9693798847653781,6.196860494895402,0.6900634505038368,2.635731743812261,0,1,0.8020761724370803,3.4090999780233853,-0.19,0.5153206398567497,0.6872496682695082,Moderate
2024-01-03 05:00:00,V022,R012,W003,504,34.37492179079167,-118.05900319827964,3.6556682973522574,0.3413792522325855,19.6612993982383,0.24043405561133624,1.346190996428964,1,1,0.004029247178124695,5.843990460113034,0.82,0.2505434472340742,0.406063111561886,Low
2024-01-03 06:00:00,V016,R002,W002,1802,34.47369069090946,-118.18399254666998,3.1372631935646274,-0.37503148128821584,16.15771611656634,0.5059869710140159,2.950127334760051,1,1,0.6528460751588775,3.9325783610663696,0.19,0.4119023101021284,0.4693926178817558,Moderate
2024-01-03 07:00:00,V006,R024,W004,1653,34.33387265505244,-118.08308374614627,3.8031005539655345,-0.019532107726676573,21.2425702242542,0.8361151883812501,2.0098626252450718,1,1,0.022948592166687987,7.670227644652812,0.63,0.3159013573440672,0.49522624921171504,Low
2024-01-03 08:00:00,V046,R010,W004,914,34.1473531785749,-118.37417574818447,8.35599126818011,1.7310848944095816,22.806641239741893,0.9973992253772788,1.2098841662406006,1,1,0.8048713448539329,6.656383167903274,2.83,0.7723923495034045,1.0,High
2024-01-03 09:00:00,V029,R017,W002,1531,34.458758343335994,-118.18821388054896,6.2680821914052895,-0.2899469147057126,16.642206744658882,0.5069094999072227,0.9425027078851049,1,0,0.1070241213927895,2.202190371987786,0.49,0.42525089713683684,0.7773203827015644,Moderate
2024-01-03 10:00:00,V033,R007,W003,1103,34.258379417841624,-118.0066936046534,4.177845106855417,-0.40802852850999505,8.414294635520882,0.7568494534985841,2.3490582784899035,1,1,0.17038270232335695,7.726353251873837,0.28,0.38267598075778086,0.5349135519079656,Moderate
2024-01-03 11:00:00,V049,R009,W003,1326,34.25017155922725,-118.34869505811339,4.171203232166608,-1.0,20.822006492913246,0.8579687939129561,0.6472210159967707,0,1,0.972734386990688,3.0869784746286637,-0.38,0.537281647244232,0.6115612325582543,Moderate
2024-01-03 12:00:00,V037,R022,W005,917,34.08298073434666,-118.41527612010525,4.7081770326088925,-1.0,9.387132318514444,0.19201658528141596,1.6144132709422006,0,1,0.6794466947954493,6.751559609393711,-0.41,0.45269252000552807,0.569753621938648,Moderate
2024-01-03 13:00:00,V034,R008,W002,966,34.00882654093023,-118.06727681208956,4.334902944877938,2.3032967731618332,6.610273521480772,0.5342686355423891,2.147309258105527,1,1,0.5237272701274918,8.301809763160131,2.95,0.41237807800820014,0.6104404351756298,Moderate
2024-01-03 14:00:00,V039,R009,W003,542,34.273924096754705,-118.35888577098993,1.8997668920182353,-1.0,8.985376970445438,0.9017964131280952,2.46240764369553,1,0,0.3688530058938244,1.9411106024358316,-0.51,0.29010021690864496,0.36910720560987265,Low
2024-01-03 15:00:00,V003,R014,W001,858,34.05616493718583,-118.00530989430803,7.132020085204591,0.7325394643083207,9.312971690085103,0.41204065533230416,1.612768175825628,1,1,0.043757698890896424,8.043778132282906,1.61,0.4088402068608908,0.7723517124088151,Moderate
2024-01-03 16:00:00,V006,R027,W003,1653,34.10098329086851,-118.26810216296326,6.045661438417814,0.13472039483759457,8.026895310759144,0.11735677965658431,0.5200492545837694,1,1,0.016479844562394375,1.846064484069529,0.79,0.3223268487856769,0.6873119587435648,Low
2024-01-03 17:00:00,V034,R028,W004,966,34.36594059013822,-118.11139254009638,4.321441191471105,1.7315888066003255,21.03555956270658,0.1814823131756076,2.437642563476458,0,1,0.25606910197808885,8.213057514213137,2.32,0.29485378712285304,0.5379520136877853,Low
2024-01-03 18:00:00,V007,R024,W003,829,34.04741544424461,-118.3427454717187,3.4043461055788677,-1.0,24.913351168552584,0.43779192638703424,1.8658790037443187,0,1,0.8763813978014624,2.654944529522449,-0.48,0.473886713319811,0.5086352795390018,Moderate
2024-01-03 19:00:00,V019,R008,W004,905,34.20100659117328,-118.25179229394283,4.340209728908942,-1.0,19.220792144232927,0.10468047074163878,2.805861942651419,1,1,0.3493495795502347,3.900934521938386,-0.4,0.37637425077736514,0.5232533727465318,Moderate
2024-01-03 20:00:00,V013,R029,W001,1603,34.13521425665731,-118.4259881943545,5.291842192565046,-1.0,5.053012075296306,0.5280302525349505,2.4340169598857933,0,1,0.45591396784479066,7.37691196039078,-0.24,0.4769074735360356,0.717859008115024,Moderate
2024-01-03 21:00:00,V035,R015,W003,1287,34.002052095682004,-118.44169443117177,7.009724691456455,1.3566466760021005,5.370530613051072,0.20854534013673698,1.5119126022706857,1,1,0.6310773440108238,6.300676571835833,2.17,0.5844871972686698,0.8611096593523859,Moderate
2024-01-03 22:00:00,V043,R003,W004,1653,34.439044757991304,-118.15014072256245,6.852496378676134,1.4159179005283984,20.472154592095155,0.37745102657496743,1.0122148480319424,1,0,0.2365322214590625,4.710149302883231,2.23,0.46812386542392226,0.7752218887737108,Moderate
2024-01-03 23:00:00,V027,R029,W004,1763,34.063888739950066,-118.43812088981026,8.763303415384868,-0.1166091259626045,8.463014447416464,0.3834334217259877,1.8251902762245624,0,1,0.5072248816103659,8.762269027595378,0.93,0.6139005734651567,0.9822119970657981,Moderate
2024-01-04 00:00:00,V002,R010,W001,919,34.314871750102625,-118.23411841387399,2.4848985345701573,-1.0,14.565591111553823,0.7498655846029965,1.9799208671863853,1,0,0.2490566059567123,3.4978709750435355,-0.5,0.3136098366993796,0.35729946535196083,Low
2024-01-04 01:00:00,V027,R022,W001,1763,34.032199884120836,-118.20165018815342,3.2489170421155986,0.63969048530797,18.813137357947483,0.22218203194085706,1.7482893429686244,1,1,0.20129299463279116,6.743650724125237,1.1,0.25455724642596234,0.4361114056386518,Low
2024-01-04 02:00:00,V042,R024,W003,614,34.45823525565163,-118.04099361733923,5.655310301120069,0.37611405995276576,16.77220316457946,0.5723059914495565,0.5938548703996905,1,1,0.28088159698341786,8.200286874668638,1.09,0.4338130370922103,0.6985532601995416,Moderate
2024-01-04 03:00:00,V002,R013,W001,919,34.387956390294605,-118.49725501757275,6.762422794437489,-1.0,16.28389830738167,0.9474014487500558,1.5032250050159253,1,1,0.11621204364329785,7.799626114124095,-0.06,0.5493225003501766,0.7881477777741619,Moderate
2024-01-04 04:00:00,V003,R028,W002,858,34.148042679830446,-118.29368096998839,6.61903067052098,-0.19963257810060836,12.10312754325366,0.6896620265423736,2.307259757366609,1,1,0.04035191574497199,3.650271657670756,0.72,0.503683110120587,0.7487347408762461,Moderate
2024-01-04 05:00:00,V009,R004,W005,1930,34.14226029378612,-118.21126178393516,6.067867224190251,0.24211043332605617,24.02513149912506,0.7815100309040879,1.7922370491066775,0,1,0.31087252924456255,5.538884077970383,1.09,0.5368010994471453,0.7488983550410225,Moderate
2024-01-04 06:00:00,V020,R029,W001,1700,34.12385996076591,-118.04057446586621,6.690662946237158,-1.0,15.307945663090257,0.3552396493845703,0.929052067000558,1,1,0.026192542976417155,8.269245631586664,-0.21,0.399447376996069,0.8058131857156191,Moderate
2024-01-04 07:00:00,V038,R028,W005,1374,34.19507880645807,-118.27943960504496,5.282643194679716,0.23893920626108786,8.378299728482467,0.70338251736038,1.2715455234154263,1,1,0.7000637139191118,5.454815439049337,0.97,0.4874229483894951,0.6692908612305016,Moderate
2024-01-04 08:00:00,V046,R026,W005,914,34.064958132499136,-118.06288699802886,2.797678018627667,0.8404476935639277,22.459838563980032,0.41850061952724793,2.0310114135413757,1,0,0.6394790205044811,5.498825973288788,1.31,0.40342215753848454,0.39012360414147124,Moderate
2024-01-04 09:00:00,V037,R019,W003,917,34.43217022757372,-118.24398513638782,7.790680728750623,1.1082185430338283,21.387691122021398,0.9492260381809358,2.625065022351815,1,1,0.9251894954541842,4.251212480756809,2.21,0.713187175816332,1.0,High
2024-01-04 10:00:00,V013,R011,W004,1603,34.307219610721816,-118.17410667638879,4.184134898412053,1.8290741021193848,13.326585689225151,0.6827000224749451,1.1158898923915468,0,1,0.5328958769267431,2.4078397170050616,2.44,0.39307000201452025,0.5540750819450072,Moderate
2024-01-04 11:00:00,V003,R014,W003,858,34.32581257524568,-118.2058589215435,5.656759177153363,-0.3985773182247811,24.041241180043784,0.5091013403366705,1.0291306015849704,1,1,0.7440788107788704,3.212480749727371,0.32,0.5450969430694896,0.7639345364058697,Moderate
2024-01-04 12:00:00,V033,R020,W004,1103,34.36801311442549,-118.06673562237117,6.136580255506922,-0.836412474800908,11.219308629950866,0.8206574050207172,1.6613340658194147,1,1,0.9228370132852975,4.4634632717825165,0.02,0.6290868427740561,0.789002994463369,Moderate
2024-01-04 13:00:00,V019,R007,W005,905,34.47891802356587,-118.0612492853303,5.429889921067194,1.296283050987435,6.462652280235128,0.6212089089619892,2.6109474894194284,1,1,0.329938246508389,6.709003426264989,2.09,0.4815857575329808,0.7356957949284348,Moderate
2024-01-04 14:00:00,V030,R017,W002,743,34.01553365878913,-118.39012036860348,6.301602358339714,0.6390399322995394,14.751137903722693,0.7475941106364972,2.003587510869697,1,1,0.9201578942918545,5.787909576498853,1.52,0.5996528572849935,0.8309298495441941,Moderate
2024-01-04 15:00:00,V008,R005,W002,1677,34.248297664756485,-118.21591394782966,4.487905827890012,-1.0,23.431159686263623,0.5539941178959789,0.9503654815029229,1,1,0.3535473921083738,8.07531444081891,-0.39,0.3811856884777276,0.5816293696477849,Moderate
2024-01-04 16:00:00,V019,R003,W004,905,34.12521511109821,-118.33769277959077,4.883338614134285,-0.45857828164663245,5.561054095439877,0.5677371891918656,2.368566438907364,1,1,0.15509577427421006,5.0782087459312795,0.26,0.41249972011345304,0.6223802072877964,Moderate
2024-01-04 17:00:00,V017,R029,W003,1720,34.356615742905724,-118.39023480071657,6.1185146706869675,0.5302691365952413,16.649283919102004,0.2445509877516313,0.6416756093365088,0,1,0.00402620209447091,4.08249681285654,1.22,0.3957868738970016,0.6789064128832206,Moderate
2024-01-04 18:00:00,V012,R015,W004,624,34.073876704955616,-118.43698763051587,5.288590238607596,1.1455977297473294,10.42542646089058,0.02970624402125699,2.3612657002048447,1,1,0.2594621300420522,4.9175873806280475,1.8,0.3409367574060223,0.6403036153818894,Moderate
2024-01-04 19:00:00,V035,R021,W002,1287,34.21642082710889,-118.06101472107787,2.9085250925236235,1.7798978109476262,20.41865152484065,0.8094164099575062,0.5830611041336615,1,1,0.9382055936665078,7.695977124689515,2.26,0.44080185840650915,0.5553722273868762,Moderate
2024-01-04 20:00:00,V026,R015,W003,1767,34.494657127862965,-118.3684711727557,5.773692389460392,0.16020332308636262,14.830755428130482,0.4383722456364295,2.8286638137601376,1,1,0.7170104304088537,4.314223628725497,0.97,0.5346433921272287,0.7151140815450949,Moderate
2024-01-04 21:00:00,V046,R023,W002,914,34.451266468482366,-118.12747643641893,5.017336481790753,0.29276570736992447,11.024206128196145,0.3857792068620508,1.8329148323714661,1,1,0.5507211368668227,9.85809309247562,0.96,0.48145499579695267,0.6742237113002277,Moderate
2024-01-04 22:00:00,V044,R021,W003,971,34.425461901766965,-118.29481792558997,5.792652122809689,-0.746535118541324,15.795370158607353,0.7729431575863213,2.36050439342946,1,1,0.7730851847756605,3.6624461543971822,0.11,0.5899478867643102,0.7958772076112554,Moderate
2024-01-04 23:00:00,V028,R028,W001,1882,34.35452978249055,-118.20181044048407,6.078288492993014,-1.0,7.26304883963544,0.49329229619062465,1.7935804151332622,0,1,0.7179529084533802,5.538677643410491,-0.2,0.5835930996051817,0.7453596866810418,Moderate
2024-01-05 00:00:00,V038,R009,W003,1374,34.27064958242944,-118.2084430338191,5.321779336567897,-0.04150067172745422,22.952149098734406,0.8950602858710365,1.5244566557077226,1,1,0.12181662585463493,5.566978003153388,0.75,0.47654688577119186,0.6354868314793306,Moderate
2024-01-05 01:00:00,V029,R011,W005,1531,34.11164875018062,-118.03748068127902,6.436251584726257,1.260105321749116,21.38057926776124,0.3903451979802026,0.7921874102804598,1,1,0.03564045288161344,8.461253357313247,2.02,0.37601994704635694,0.6985805156035821,Moderate
2024-01-05 02:00:00,V039,R029,W004,542,34.16611686528708,-118.36405420743189,3.277311228837501,-0.3029241891179774,24.282282720050535,0.3126623671611999,1.0769309776405174,1,0,0.29990198717024796,4.823402513639761,0.14,0.3183360256943024,0.4525557747911371,Low
2024-01-05 03:00:00,V017,R006,W001,1720,34.30390471905475,-118.47456084428316,3.803261635214935,1.7669235195945752,19.16710748733863,0.17606393992802793,1.6072631595740727,1,1,0.6925074459672965,3.2797756635313933,2.26,0.42879029149395315,0.5476404892377112,Moderate
2024-01-05 04:00:00,V046,R008,W002,914,34.311143068438774,-118.49462557058919,2.520521556983214,-0.31710532560834404,14.64182840473584,0.11169646997389082,0.5454853987548429,1,1,0.416827088096715,6.779306946536598,-0.02,0.2889124967561376,0.4033366064300471,Low
2024-01-05 05:00:00,V016,R012,W003,1802,34.27335119527616,-118.20396756917847,0.7330964763497061,-0.11855486948075968,13.337648248967469,0.26243207252948964,1.29054597396463,0,1,0.37274288201860606,5.561829583008594,0.07,0.15217732386171676,0.2200560882972754,Low
2024-01-05 06:00:00,V001,R027,W002,803,34.27626776781349,-118.16036483611194,2.14702797831575,1.3478153914280233,15.949962680812087,0.2645168084658943,1.591200561825484,1,1,0.32180698244542705,4.874424424961175,1.69,0.27581872605032254,0.3052106130084572,Low
2024-01-05 07:00:00,V048,R030,W002,1229,34.2781452954109,-118.43968869680327,5.260801320907141,-0.8180938847225838,22.983569971791077,0.18352464957473802,0.7421432243665465,0,1,0.5781723299119769,4.542355611050742,-0.22,0.43835631877551795,0.6127169855069377,Moderate
2024-01-05 08:00:00,V026,R008,W002,1767,34.098102723329774,-118.10538100355568,5.165634084066122,-0.4671880495805384,8.815599773841324,0.7459208477823278,0.7957061485829748,1,1,0.4545181959174406,7.206476275015357,0.24,0.5145175251127146,0.7177733807460782,Moderate
2024-01-05 09:00:00,V016,R004,W001,1802,34.08623910574513,-118.1217803123544,5.904186842210174,-0.8938790771905952,17.008032608232437,0.9749933080925086,2.0624768145258336,1,0,0.8585291598541573,7.150635616501244,-0.01,0.6344273235684323,0.802674389955786,Moderate
2024-01-05 10:00:00,V028,R021,W005,1882,34.422785237947714,-118.05930219915851,9.41471959160996,-1.0,17.794909125445493,0.5288676085170514,1.3583257810353808,1,1,0.9597913711824437,8.611616768271853,0.12,0.750282576629135,1.0,High
2024-01-05 11:00:00,V038,R003,W003,1374,34.06814538583591,-118.30995646887206,8.663748977482232,1.0124594142446863,23.144910963105737,0.3553625776094589,2.3092450105478672,0,1,0.8314477518321384,5.105232696185892,2.07,0.7025307083878679,1.0,High
2024-01-05 12:00:00,V041,R015,W002,1019,34.141775628505954,-118.0180514363772,5.696246656977542,-0.5551936557937586,19.50882485625037,0.3991404359453615,1.8686806217514058,1,1,0.38831802462190634,10.0,0.19,0.42633372113704676,0.6701401102322571,Moderate
2024-01-05 13:00:00,V045,R024,W005,1874,34.139836418366016,-118.06157302777409,4.861484649384814,0.8359150737452379,10.438772126095552,0.06999922654531587,1.149912354477887,1,1,0.47817280871514456,4.300036515877656,1.39,0.38648234946173354,0.5474126416434572,Moderate
2024-01-05 14:00:00,V020,R020,W005,1700,34.23771940008858,-118.05757223036606,7.00060226903055,-1.0,15.223257580144383,0.18978217292156685,1.0481948278048643,1,1,0.18124055642999737,4.561114888009571,-0.21,0.43140567847638583,0.8201739616213015,Moderate
